comment_id,fashion_house,comment,processed_text,bert_sentiment,vader_sentiment,emoji_analysis,emotions,aspects,subjectivity,language_features
167,Chanel,❤️❤️, ❤ ❤,"{'positive': 0.672674298286438, 'negative': 0.327325701713562}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 2, 'frequencies': {'❤': 2}}","{'anger': 0.017657147720456123, 'disgust': 0.016935501247644424, 'fear': 0.025739021599292755, 'joy': 0.027033165097236633, 'neutral': 0.8550262451171875, 'sadness': 0.04787116125226021, 'surprise': 0.009737742133438587}",{},0.0,"{'emojis': 2, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
168,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
169,Chanel,fashion drees,fashion drees,"{'positive': 0.6472964286804199, 'negative': 0.35270360112190247}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.008010845631361008, 'disgust': 0.004546076990664005, 'fear': 0.002295119222253561, 'joy': 0.04469281807541847, 'neutral': 0.7901679873466492, 'sadness': 0.034475553780794144, 'surprise': 0.11581158638000488}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
170,Chanel,Die Lippenstift Farben sind ebenso traumhaft wie die ausgefallenen Kleidungsstücke. Welche Marke und Farbe ist es das rot?,lipstick color fantastic unusual item clothing brand color red,"{'positive': 0.6438713073730469, 'negative': 0.35612866282463074}","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5574}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.00954787340015173, 'disgust': 0.006406218744814396, 'fear': 0.004881659988313913, 'joy': 0.259494811296463, 'neutral': 0.2962952256202698, 'sadness': 0.00863685179501772, 'surprise': 0.414737343788147}",{},0.6333333333333333,"{'emojis': 0, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
171,Chanel,❤️❤️❤️, ❤ ❤ ❤,"{'positive': 0.6730619668960571, 'negative': 0.32693806290626526}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.019488997757434845, 'disgust': 0.014434167183935642, 'fear': 0.040564846247434616, 'joy': 0.03776215389370918, 'neutral': 0.8039821982383728, 'sadness': 0.07304932177066803, 'surprise': 0.010718310251832008}",{},0.0,"{'emojis': 3, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
172,Chanel,❤️❤️, ❤ ❤,"{'positive': 0.672674298286438, 'negative': 0.327325701713562}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 2, 'frequencies': {'❤': 2}}","{'anger': 0.017657147720456123, 'disgust': 0.016935501247644424, 'fear': 0.025739021599292755, 'joy': 0.027033165097236633, 'neutral': 0.8550262451171875, 'sadness': 0.04787116125226021, 'surprise': 0.009737742133438587}",{},0.0,"{'emojis': 2, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
173,Chanel,I love modling,love modling,"{'positive': 0.6561952233314514, 'negative': 0.34380480647087097}","{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.00302344118244946, 'disgust': 0.002543568378314376, 'fear': 0.0010216160444542766, 'joy': 0.08001959323883057, 'neutral': 0.8275772929191589, 'sadness': 0.04679090157151222, 'surprise': 0.03902357444167137}",{},0.6,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
174,Chanel,love these vibes,love vibe,"{'positive': 0.6422885656356812, 'negative': 0.35771143436431885}","{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.011713409796357155, 'disgust': 0.05931759253144264, 'fear': 0.005725933238863945, 'joy': 0.4747563302516937, 'neutral': 0.3563595414161682, 'sadness': 0.07327521592378616, 'surprise': 0.01885191723704338}",{},0.6,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
175,Chanel,@vanessa.paradis ❤️❤️savoire-faire!!,user paradis savoire faire repeated ❤ ❤,"{'positive': 0.6372125148773193, 'negative': 0.36278748512268066}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 2, 'frequencies': {'❤': 2}}","{'anger': 0.016928911209106445, 'disgust': 0.006708582863211632, 'fear': 0.009255611337721348, 'joy': 0.29359057545661926, 'neutral': 0.6210096478462219, 'sadness': 0.03307512402534485, 'surprise': 0.019431566819548607}",{},0.0,"{'emojis': 2, 'words': 7, 'has_hashtags': False, 'has_mentions': True}"
26,Schiaparelli,Espectacular!! Puras piezas de arte!!!😍,spectacular repeated pure piece art repeated 😍,"{'positive': 0.6385152339935303, 'negative': 0.3614847958087921}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'😍': 1}}","{'anger': 0.02932867780327797, 'disgust': 0.029706474393606186, 'fear': 0.46684619784355164, 'joy': 0.5477563664317131, 'neutral': 0.23430906236171722, 'sadness': 0.006732599809765816, 'surprise': 0.13756424188613892}",{},0.7,"{'emojis': 1, 'words': 7, 'has_hashtags': False, 'has_mentions': False}"
43,Schiaparelli,Breath. Officially. Taken. 🙌❤️🙌,breath officially taken 🙌 ❤ 🙌,"{'positive': 0.6593480110168457, 'negative': 0.3406520187854767}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.6666666666666666, 'count': 3, 'frequencies': {'🙌': 2, '❤': 1}}","{'anger': 0.033241890370845795, 'disgust': 0.012416958808898926, 'fear': 0.02826489508152008, 'joy': 0.6191050906976063, 'neutral': 0.20864664018154144, 'sadness': 0.07222035527229309, 'surprise': 0.07366570830345154}",{},0.0,"{'emojis': 3, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
44,Schiaparelli,"I love you to the bones. Also your chosen music always gets me, Jupiter, the ruler of planets, how I love to hear Holst with these gorgeous otherworldly gowns 🤍",love bone also chosen music always get jupiter ruler planet love hear holst gorgeous otherworldly gown 🤍,"{'positive': 0.644369900226593, 'negative': 0.3556300699710846}","{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.9246}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'🤍': 1}}","{'anger': 0.0035951086319983006, 'disgust': 0.0005631698295474052, 'fear': 0.005272346083074808, 'joy': 0.8079366087913513, 'neutral': 0.09828387200832367, 'sadness': 0.013621914200484753, 'surprise': 0.07072701305150986}","{'aesthetic': {'score': np.float64(0.42405), 'count': 1, 'emoji_count': 1}}",0.7000000000000001,"{'emojis': 1, 'words': 17, 'has_hashtags': False, 'has_mentions': False}"
45,Schiaparelli,Too bad it all falls apart or breaks. I was a huge customer. Not anymore. Pooooorrrr quality,bad fall apart break huge customer anymore poor elongated quality,"{'positive': 0.6603640913963318, 'negative': 0.33963581919670105}","{'neg': 0.415, 'neu': 0.44, 'pos': 0.145, 'compound': -0.6486}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.06188710033893585, 'disgust': 0.002350502647459507, 'fear': 0.004287332762032747, 'joy': 0.008351379074156284, 'neutral': 0.02725929580628872, 'sadness': 0.7607198357582092, 'surprise': 0.13514456152915955}","{'quality': {'score': np.float64(0.0), 'count': 1, 'emoji_count': 0}}",0.7222222222222222,"{'emojis': 0, 'words': 10, 'has_hashtags': False, 'has_mentions': False}"
46,Schiaparelli,Every time I think it is impossible to excel on the last collection - Stunningly beautiful!,every time think impossible excel last collection stunningly beautiful,"{'positive': 0.6387796998023987, 'negative': 0.36122027039527893}","{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7845}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.016999464482069016, 'disgust': 0.0020401410292834044, 'fear': 0.21995694935321808, 'joy': 0.29209327697753906, 'neutral': 0.0358114093542099, 'sadness': 0.00783074926584959, 'surprise': 0.4252680242061615}","{'aesthetic': {'score': np.float64(0.8016), 'count': 1, 'emoji_count': 0}}",0.6888888888888888,"{'emojis': 0, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
28,Schiaparelli,These are insane 😍,insane 😍,"{'positive': 0.6750548481941223, 'negative': 0.32494521141052246}","{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'😍': 1}}","{'anger': 0.15257662534713745, 'disgust': 0.12999939918518066, 'fear': 0.003839850891381502, 'joy': 0.5038401677738875, 'neutral': 0.08013312518596649, 'sadness': 0.6133572459220886, 'surprise': 0.01241345051676035}",{},1.0,"{'emojis': 1, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
177,Chanel,WooooW,wood,"{'positive': 0.6708013415336609, 'negative': 0.3291987180709839}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.019007043913006783, 'disgust': 0.01572936773300171, 'fear': 0.015159878879785538, 'joy': 0.029303476214408875, 'neutral': 0.5215380191802979, 'sadness': 0.29143795371055603, 'surprise': 0.10782427340745926}",{},0.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
178,Chanel,The very best and first in Fashion There is Only one Chanel,best first fashion one chanel,"{'positive': 0.6235593557357788, 'negative': 0.3764406144618988}","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0029306281358003616, 'disgust': 0.0020757941529154778, 'fear': 0.0017088938038796186, 'joy': 0.406406968832016, 'neutral': 0.4902244508266449, 'sadness': 0.018621426075696945, 'surprise': 0.07803181558847427}",{},0.31666666666666665,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
179,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
180,Chanel,So beautiful ❤️,beautiful ❤,"{'positive': 0.6648301482200623, 'negative': 0.33516985177993774}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.0068171159364283085, 'disgust': 0.006621063686907291, 'fear': 0.0034993470180779696, 'joy': 0.8154224753379822, 'neutral': 0.14449931681156158, 'sadness': 0.013584432192146778, 'surprise': 0.009556256234645844}","{'aesthetic': {'score': np.float64(0.31805), 'count': 1, 'emoji_count': 1}}",1.0,"{'emojis': 1, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
181,Chanel,Embracing the essence of sophistication and elegance! This look is all about class,embracing essence sophistication elegance look class,"{'positive': 0.6295141577720642, 'negative': 0.3704858422279358}","{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.014361124485731125, 'disgust': 0.03273465856909752, 'fear': 0.0026789165567606688, 'joy': 0.479340523481369, 'neutral': 0.44216063618659973, 'sadness': 0.01424588356167078, 'surprise': 0.01447828859090805}",{},0.0,"{'emojis': 0, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
182,Chanel,She went way too far with cheek filler,went way far cheek filler,"{'positive': 0.6664817929267883, 'negative': 0.3335181474685669}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.01000343356281519, 'disgust': 0.024910854175686836, 'fear': 0.0025782063603401184, 'joy': 0.007756450213491917, 'neutral': 0.9192874431610107, 'sadness': 0.005004746839404106, 'surprise': 0.030458848923444748}",{},1.0,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
183,Chanel,Brividi,chill,"{'positive': 0.6742033362388611, 'negative': 0.32579663395881653}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.02907901257276535, 'disgust': 0.0157672967761755, 'fear': 0.015201753936707973, 'joy': 0.06932944804430008, 'neutral': 0.740342915058136, 'sadness': 0.06811060011386871, 'surprise': 0.062168970704078674}",{},0.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
184,Chanel,♥️, ♥,"{'positive': 0.6682136058807373, 'negative': 0.3317863345146179}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'♥': 1}}","{'anger': 0.056452829390764236, 'disgust': 0.05107898265123367, 'fear': 0.06637848168611526, 'joy': 0.08325524628162384, 'neutral': 0.6615900993347168, 'sadness': 0.07219257950782776, 'surprise': 0.009051837027072906}",{},1.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
185,Chanel,Mathilda ❤️,mathilda ❤,"{'positive': 0.6736729145050049, 'negative': 0.3263271152973175}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.008402199484407902, 'disgust': 0.006853790953755379, 'fear': 0.010110345669090748, 'joy': 0.020502764731645584, 'neutral': 0.9112789630889893, 'sadness': 0.028665045276284218, 'surprise': 0.014186888001859188}",{},0.0,"{'emojis': 1, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
186,Chanel,Absolutely love every single piece,absolutely love every single piece,"{'positive': 0.591150164604187, 'negative': 0.4088498651981354}","{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.6697}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.04129062965512276, 'disgust': 0.004821863956749439, 'fear': 0.003918401896953583, 'joy': 0.14495201408863068, 'neutral': 0.7240698933601379, 'sadness': 0.03375902771949768, 'surprise': 0.04718830808997154}",{},0.40714285714285714,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
187,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
188,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
189,Chanel,❤️❤️❤️, ❤ ❤ ❤,"{'positive': 0.6730619668960571, 'negative': 0.32693806290626526}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.019488997757434845, 'disgust': 0.014434167183935642, 'fear': 0.040564846247434616, 'joy': 0.03776215389370918, 'neutral': 0.8039821982383728, 'sadness': 0.07304932177066803, 'surprise': 0.010718310251832008}",{},0.0,"{'emojis': 3, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
111,Schiaparelli,"For me, I don’t see Schiaparelli as stealing any heritage. The Algerian Karakou has been reinterpreted with a longer silhouette, while the first design has a more structured shape, uses a corset, and features a different neckline. Every piece Schiaparelli showcases is an art form with its own story. Well done!",see schiaparelli stealing heritage algerian karakou reinterpreted longer silhouette first design structured shape us corset feature different neckline every piece schiaparelli showcase art form story well done,"{'positive': 0.6367939710617065, 'negative': 0.36320599913597107}","{'neg': 0.12, 'neu': 0.812, 'pos': 0.068, 'compound': -0.3818}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.012186274863779545, 'disgust': 0.0008845158154144883, 'fear': 0.0029699383303523064, 'joy': 0.5131853222846985, 'neutral': 0.1979839950799942, 'sadness': 0.019616704434156418, 'surprise': 0.25317323207855225}","{'design': {'score': np.float64(0.0), 'count': 1, 'emoji_count': 0}}",0.4666666666666667,"{'emojis': 0, 'words': 27, 'has_hashtags': False, 'has_mentions': False}"
112,Schiaparelli,Karakou Algérien,algerian karakou,"{'positive': 0.6650360226631165, 'negative': 0.33496397733688354}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.02828318253159523, 'disgust': 0.012157691642642021, 'fear': 0.014150038361549377, 'joy': 0.05888356640934944, 'neutral': 0.6867173910140991, 'sadness': 0.06650165468454361, 'surprise': 0.13330642879009247}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
113,Schiaparelli,outstanding ✨ Maggie is a living dream in this gown.,outstanding maggie living dream gown ✨,"{'positive': 0.6610503792762756, 'negative': 0.338949590921402}","{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'✨': 1}}","{'anger': 0.04503288120031357, 'disgust': 0.00854074489325285, 'fear': 0.020619476214051247, 'joy': 0.7444035112857819, 'neutral': 0.37273332476615906, 'sadness': 0.009564733132719994, 'surprise': 0.0547017902135849}",{},0.875,"{'emojis': 1, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
114,Schiaparelli,KARAKOU ALGÉRIEN,algerian karakou,"{'positive': 0.6650360226631165, 'negative': 0.33496397733688354}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.02828318253159523, 'disgust': 0.012157691642642021, 'fear': 0.014150038361549377, 'joy': 0.05888356640934944, 'neutral': 0.6867173910140991, 'sadness': 0.06650165468454361, 'surprise': 0.13330642879009247}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
115,Schiaparelli,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
116,Schiaparelli,"Truly, the most incredible show I think I’ve ever seen! Timeless and modern and crafted — all perfectly blended. WOW! Huge congratulations.",truly incredible show think ever seen timeless modern crafted perfectly blended allcaps wow allcaps huge congratulation,"{'positive': 0.6180103421211243, 'negative': 0.38198965787887573}","{'neg': 0.0, 'neu': 0.391, 'pos': 0.609, 'compound': 0.9524}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0054937140084803104, 'disgust': 0.0005753276636824012, 'fear': 0.003773643169552088, 'joy': 0.15796680748462677, 'neutral': 0.030808767303824425, 'sadness': 0.007977835834026337, 'surprise': 0.7934038639068604}",{},0.8200000000000001,"{'emojis': 0, 'words': 16, 'has_hashtags': False, 'has_mentions': False}"
117,Schiaparelli,Es necesario mostrar a modelos con esa delgadez extrema? Es necesario ensalzar la moda de una forma tan agresiva para el cuerpo?,necessary show model extreme thinness necessary extol fashion aggressive way body,"{'positive': 0.6305522918701172, 'negative': 0.3694477081298828}","{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.23745159804821014, 'disgust': 0.07745158672332764, 'fear': 0.10837901383638382, 'joy': 0.01075422391295433, 'neutral': 0.49821585416793823, 'sadness': 0.024220265448093414, 'surprise': 0.043527472764253616}",{},1.0,"{'emojis': 0, 'words': 11, 'has_hashtags': False, 'has_mentions': False}"
118,Schiaparelli,the 1st dress look a lot like karakou victorian karakou,st dress look lot like karakou victorian karakou,"{'positive': 0.6637704372406006, 'negative': 0.3362295627593994}","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.007804339285939932, 'disgust': 0.0015288980212062597, 'fear': 0.005768622271716595, 'joy': 0.1048256978392601, 'neutral': 0.44336050748825073, 'sadness': 0.03533715382218361, 'surprise': 0.40137481689453125}",{},0.0,"{'emojis': 0, 'words': 8, 'has_hashtags': False, 'has_mentions': False}"
119,Schiaparelli,Why very skinny????,skinny repeated,"{'positive': 0.6700578927993774, 'negative': 0.32994213700294495}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.009257989935576916, 'disgust': 0.03558279201388359, 'fear': 0.014954841695725918, 'joy': 0.013401074334979057, 'neutral': 0.7248725891113281, 'sadness': 0.12184469401836395, 'surprise': 0.08008600771427155}",{},0.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
120,Schiaparelli,Karakou,karakou,"{'positive': 0.6639567613601685, 'negative': 0.33604326844215393}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.015088560990989208, 'disgust': 0.006947052665054798, 'fear': 0.00728189991787076, 'joy': 0.06421402096748352, 'neutral': 0.6984130144119263, 'sadness': 0.056816648691892624, 'surprise': 0.1512388437986374}",{},0.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
161,Schiaparelli,❤️❤️❤️❤️ @linazhanglina ❤️❤️❤️❤️,called user called ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤,"{'positive': 0.6776382327079773, 'negative': 0.3223617970943451}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 8, 'frequencies': {'❤': 8}}","{'anger': 0.007351884618401527, 'disgust': 0.0016683789435774088, 'fear': 0.06129615381360054, 'joy': 0.03618312627077103, 'neutral': 0.8164882063865662, 'sadness': 0.03460836410522461, 'surprise': 0.04240376502275467}",{},0.0,"{'emojis': 8, 'words': 11, 'has_hashtags': False, 'has_mentions': True}"
48,Schiaparelli,I would freaking watch a full series of how these masterpieces are made every season.,would freaking watch full series masterpiece made every season,"{'positive': 0.6516879200935364, 'negative': 0.348312109708786}","{'neg': 0.201, 'neu': 0.504, 'pos': 0.295, 'compound': 0.3182}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.11038180440664291, 'disgust': 0.009195408783853054, 'fear': 0.005756208673119545, 'joy': 0.013232236728072166, 'neutral': 0.05714423581957817, 'sadness': 0.010869519785046577, 'surprise': 0.793420672416687}",{},0.55,"{'emojis': 0, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
49,Schiaparelli,The construction alone is a work of art! The fabric choices for each part of the dress is pure elegance,construction alone work art fabric choice part dress pure elegance,"{'positive': 0.6147766709327698, 'negative': 0.3852233290672302}","{'neg': 0.153, 'neu': 0.611, 'pos': 0.237, 'compound': 0.2732}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.021679675206542015, 'disgust': 0.0096525177359581, 'fear': 0.0028894052375108004, 'joy': 0.39072155952453613, 'neutral': 0.528574526309967, 'sadness': 0.01148970052599907, 'surprise': 0.03499264270067215}","{'quality': {'score': np.float64(0.4767), 'count': 1, 'emoji_count': 0}}",0.5,"{'emojis': 0, 'words': 10, 'has_hashtags': False, 'has_mentions': False}"
50,Schiaparelli,"I’d love Netflix or Amazon to do Documentaries of the Fashion Houses, separately, showing beginning of it all. To the applause at the end. Fascinating ❤️",love netflix amazon documentary fashion house separately showing beginning applause end fascinating ❤,"{'positive': 0.6735961437225342, 'negative': 0.3264038860797882}","{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.9042}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.003682525362819433, 'disgust': 0.0004554398765321821, 'fear': 0.012692976742982864, 'joy': 0.8561148643493652, 'neutral': 0.02788778580725193, 'sadness': 0.005371278151869774, 'surprise': 0.09379524737596512}",{},0.4833333333333334,"{'emojis': 1, 'words': 13, 'has_hashtags': False, 'has_mentions': False}"
51,Schiaparelli,Le modelle diventano opere d’arte un genio assoluto,model become work art absolute genius,"{'positive': 0.6305387616157532, 'negative': 0.3694612383842468}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.034771282225847244, 'disgust': 0.006888184696435928, 'fear': 0.01485381368547678, 'joy': 0.22535300254821777, 'neutral': 0.26604801416397095, 'sadness': 0.010248913429677486, 'surprise': 0.4418369233608246}",{},0.9,"{'emojis': 0, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
52,Schiaparelli,Todos muy delicados,delicate,"{'positive': 0.6638016700744629, 'negative': 0.3361983299255371}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0516}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.009917442686855793, 'disgust': 0.0034224577248096466, 'fear': 0.003389461198821664, 'joy': 0.0047534676268696785, 'neutral': 0.9514124393463135, 'sadness': 0.00917566567659378, 'surprise': 0.017929112538695335}",{},0.9,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
